Aging,Aver_thickness,Aver_pore_size,Total_pore_volume,Micropore_volume,Specific_surface_Area,Kinetic_diameter ,Critical_temp,Polarizability,Temperature,Delta_pressure,Feed_flow_rate,Molar_mass _sweep_gas,Sweep_gas_flow,Molar_fraction,Permeability
186.088875,110.9054,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,757.2046
3.998911,132.508,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,877.9722
29.11238,132.508,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,850.8013
188.681,132.508,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,741.7683
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,200000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,510000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,1050000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,2020000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,2850000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,3530000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,4700000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,480000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,970000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,1460000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,1940000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,2430000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,2930000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,3400000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,3900000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,4390000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,4870000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,90000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,470000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,960000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,1450000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,1950000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,2430000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,2910000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,3410000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,3890000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,4320000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,4880000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,5360000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,5860000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,6330000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,80000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,470000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,960000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,1450000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,1940000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,2430000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,2920000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,3410000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,3900000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,4380000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,4870000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,5350000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,5840000,NaN,NaN,NaN,NaN,NaN
NaN,55,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,6340000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,900000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,1400000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,1900000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,2400000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,2900000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,3400000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,400000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,400000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,200000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,200000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,600000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,600000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,NaN,NaN,NaN,NaN,NaN,NaN
NaN,20,NaN,NaN,NaN,NaN,3.46,154.6,1.58,301,133000,100,4,30,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,1000000,1000,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,1000000,1000,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,1000000,1000,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,318,1000000,1000,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,328,1000000,1000,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,338,1000000,1000,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,1000000,1000,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,318,1000000,1000,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,328,1000000,1000,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,338,1000000,1000,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,1000000,1000,40,NaN,NaN,NaN
NaN,25,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,200000,NaN,4,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,690000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,690000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,690000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,100000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,100000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,690000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,2000000,NaN,NaN,NaN,NaN,NaN
NaN,25,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,200000,NaN,4,NaN,NaN,NaN
NaN,25,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,200000,NaN,4,NaN,NaN,NaN
NaN,25,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,800000,NaN,4,NaN,NaN,NaN
NaN,25,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,800000,NaN,4,NaN,NaN,NaN
NaN,25,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,800000,NaN,4,NaN,NaN,NaN
NaN,25,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,400000,NaN,4,NaN,NaN,NaN
NaN,25,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,600000,NaN,4,NaN,NaN,NaN
NaN,25,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,400000,NaN,4,NaN,NaN,NaN
NaN,25,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,600000,NaN,4,NaN,NaN,NaN
NaN,25,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,400000,NaN,4,NaN,NaN,NaN
NaN,25,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,600000,NaN,4,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,1000000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,500000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,500000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,308,500000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,100000,NaN,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,100000,NaN,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,100000,NaN,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,100000,NaN,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,100000,NaN,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,323,100000,NaN,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,353,100000,NaN,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,393,100000,NaN,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,50000,NaN,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,150000,NaN,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.46,154.6,1.58,303,200000,NaN,40,NaN,NaN,NaN
NaN,15,NaN,NaN,NaN,NaN,3.46,154.6,1.58,298,100000,100,28,50,NaN,NaN
0,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,1420
0,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,486
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,115,0.618513407,0.69,0.33,938,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,115,0.618513407,0.69,0.33,938,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,115,0.618513407,0.69,0.33,938,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,3820
0,115,0.618513407,0.69,0.33,938,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,115,0.618513407,0.69,0.33,938,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,115,0.618513407,0.69,0.33,938,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1295,115,0.618513407,0.69,0.33,938,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1295,115,0.618513407,0.69,0.33,938,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1295,115,0.618513407,0.69,0.33,938,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,910
1295,115,0.618513407,0.69,0.33,938,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1295,115,0.618513407,0.69,0.33,938,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1295,115,0.618513407,0.69,0.33,938,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.633177767,0.54,0.28,794,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.633177767,0.54,0.28,794,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.633177767,0.54,0.28,794,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,1820
0,120,0.633177767,0.54,0.28,794,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.633177767,0.54,0.28,794,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.633177767,0.54,0.28,794,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1294,120,0.633177767,0.54,0.28,794,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1294,120,0.633177767,0.54,0.28,794,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1294,120,0.633177767,0.54,0.28,794,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,965
1294,120,0.633177767,0.54,0.28,794,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1294,120,0.633177767,0.54,0.28,794,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1294,120,0.633177767,0.54,0.28,794,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.604784209,0.54,0.28,752,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.604784209,0.54,0.28,752,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.604784209,0.54,0.28,752,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,1760
0,120,0.604784209,0.54,0.28,752,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.604784209,0.54,0.28,752,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.604784209,0.54,0.28,752,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1428,120,0.604784209,0.54,0.28,752,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1428,120,0.604784209,0.54,0.28,752,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1428,120,0.604784209,0.54,0.28,752,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,1260
1428,120,0.604784209,0.54,0.28,752,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1428,120,0.604784209,0.54,0.28,752,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1428,120,0.604784209,0.54,0.28,752,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,2750
0,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,1870
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,102000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,200000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,300000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,400000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,500000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,600000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,550000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,450000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,350000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,250000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,3.46,154.6,1.58,298,150000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,101000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,199000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,299000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,399000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,499000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,599000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,549000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,449000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,349000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,249000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,149000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,300000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,300000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,300000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,3.46,154.6,1.58,298,300000,200,40,30,NaN,NaN
0,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,6390
0,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,2295
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,4230
0,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
0,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,1,1500
401,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,298,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,308,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,318,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,328,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,308,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,318,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,328,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,308,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,318,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,328,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,308,100000,NaN,NaN,NaN,1,2661.687459
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,318,100000,NaN,NaN,NaN,1,2967.919338
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,328,100000,NaN,NaN,NaN,1,3168.320552
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,308,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,318,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,328,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,308,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,318,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,3.46,154.6,1.58,328,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,3.46,154.6,1.58,308,100000,NaN,NaN,NaN,NaN,NaN
